,2019_1-1,2019_1-2,2019_1-3,2019_1-4,2019_1-5,2019_2-1,2019_2-2,2019_2-3,2019_2-4,2019_2-5,2019_3-1,2019_3-2,2019_3-3,2019_3-4,2019_4-1,2020_1-1,2020_1-2,2020_1-3,2020_1-4,2020_1-5,2020_2-1,2020_2-2,2020_2-3,2020_2-4,2020_2-5,2020_3-1,2020_3-2,2020_3-3,2020_3-4,2020_4-1,2021_1-1,2021_1-2,2021_1-3,2021_1-4,2021_1-5,2021_2-1,2021_2-2,2021_2-3,2021_2-4,2021_2-5,2021_3-1,2021_3-2,2021_3-3,2021_3-4,2021_4-1,2022_1-1,2022_1-2,2022_1-3,2022_1-4,2022_1-5,2022_2-1,2022_2-2,2022_2-3,2022_2-4,2022_2-5,2022_3-1,2022_3-2,2022_3-3,2022_3-4,2022_4-1,2023_1-1,2023_1-2,2023_1-3,2023_1-4,2023_1-5,2023_2-1,2023_2-2,2023_2-3,2023_2-4,2023_2-5,2023_3-1,2023_3-2,2023_3-3,2023_3-4,2023_4-1,2024_1-1,2024_1-2,2024_1-3,2024_1-4,2024_1-5,2024_2-1,2024_2-2,2024_2-3,2024_2-4,2024_2-5,2024_3-1,2024_3-2,2024_3-3,2024_3-4,2024_4-1
11,3,2,4,1,2,3,2,2,2,1,1,2,4,2,5,5,5,2,2,2,3,1,1,3,1,4,4,2,2,5,4,5,4,5,2,1,2,2,3,3,5,2,3,4,2,3,4,2,4,2,3,1,4,5,2,2,1,5,2,5,5,4,4,3,4,1,5,5,1,2,5,1,4,2,2,4,2,5,4,1,3,1,3,2,1,3,3,3,1,4
12,5,3,2,4,4,5,1,2,2,4,5,2,4,4,3,3,3,4,2,1,1,5,2,5,1,2,1,2,4,5,1,3,5,5,4,2,3,4,5,3,2,5,2,1,5,3,3,1,1,5,1,3,5,4,2,4,4,4,2,4,3,1,5,2,2,1,1,3,1,1,2,5,3,5,2,2,3,1,4,1,2,1,1,1,5,3,3,4,1,3
13,3,2,2,3,3,4,5,2,4,2,3,1,2,4,1,2,5,2,5,2,3,2,2,4,5,1,2,4,1,3,1,2,4,1,2,3,1,4,5,4,3,2,4,1,5,3,1,3,1,1,5,1,5,2,5,5,2,1,1,1,3,1,2,1,4,4,5,2,3,5,4,5,4,2,1,1,2,3,3,2,4,1,1,3,1,2,2,5,2,2
14,5,2,4,1,2,2,4,1,1,3,1,4,2,1,2,1,2,4,1,5,3,1,3,2,5,4,2,4,5,5,3,5,2,1,5,2,3,2,5,5,3,1,3,2,4,4,1,2,1,1,4,3,1,1,3,1,5,3,2,4,5,1,4,3,2,2,2,1,3,1,1,2,3,2,5,2,3,4,1,2,2,4,5,4,2,3,5,2,4,1
15,2,5,2,2,2,5,1,5,2,2,2,2,3,2,3,2,2,1,5,3,4,1,1,5,1,2,3,2,3,4,5,5,5,5,4,3,3,2,3,2,5,3,3,4,5,4,1,5,2,5,1,3,5,3,1,4,2,5,2,4,4,5,1,1,2,1,5,2,2,1,1,2,5,1,3,3,5,1,1,2,3,5,4,4,1,2,5,2,1,3
16,2,3,2,1,1,2,1,1,4,2,5,3,1,5,5,2,2,1,4,2,3,1,4,5,2,2,2,3,3,5,4,1,4,2,5,5,1,5,3,4,2,1,2,5,1,2,5,1,2,5,2,2,5,5,4,4,3,3,1,3,1,1,2,4,5,4,4,1,2,1,5,5,2,2,4,2,2,2,4,3,2,1,1,4,1,1,1,2,1,3
17,5,1,1,1,5,1,1,3,1,3,3,1,2,2,4,5,3,2,2,2,2,3,2,5,1,5,4,2,1,3,2,3,5,1,4,2,5,1,1,1,4,5,2,2,5,4,2,2,1,1,5,4,5,2,5,2,1,1,1,5,3,2,2,1,1,4,5,3,3,5,5,1,3,4,5,2,1,2,2,2,4,1,5,1,5,3,2,2,2,3
18,1,2,1,2,4,3,5,3,4,3,4,4,2,1,5,3,3,2,2,2,1,3,3,3,1,2,2,1,3,5,3,3,3,2,2,2,2,2,2,3,2,4,3,1,3,3,3,2,3,2,2,1,4,4,2,5,2,4,1,5,1,1,1,1,2,2,2,4,1,1,2,2,2,2,4,4,1,1,1,1,5,4,2,4,4,1,4,5,1,2
19,3,2,5,4,1,,,,,,1,5,,,1,1,3,1,1,3,,,,,,4,3,,,3,2,5,1,1,5,,,,,,4,4,,,1,3,4,1,3,1,,,,,,2,3,,,5,3,1,2,3,5,,,,,,1,2,,,2,2,4,1,2,5,,,,,,4,2,,,3
20,1,1,3,1,4,,,,,,3,4,,,5,5,2,5,4,5,,,,,,5,3,,,1,1,3,2,1,1,,,,,,4,4,,,5,4,5,2,5,5,,,,,,5,3,,,2,3,4,1,4,5,,,,,,4,3,,,5,1,5,1,1,2,,,,,,5,2,,,2
21,,,,,,,,,,,2,1,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,4,3,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,4,1,,,
22,,,,,,,,,,,2,3,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,5,3,,,,,,,,,,,,,,2,4,,,
23,,,,,,,,,,,1,4,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,2,3,,,
24,,,,,,,,,,,4,1,,,,,,,,,,,,,,5,3,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,2,5,,,
25,,,,,,,,,,,3,5,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,3,4,,,
26,,,,,,,,,,,2,5,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,3,1,,,
27,,,,,,,,,,,1,5,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,1,4,,,
28,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,
29,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,
30,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,
31,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,
32,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,
33,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,
34,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,
35,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,
36,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,
37,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,
38,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,
39,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,
40,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,
41,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,3,,,,
42,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,
43,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,
44,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,
45,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,
46,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,
47,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,
48,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,
49,,,,,,,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,
50,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,
51,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,
52,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,
53,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,
54,,,,,,,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,
55,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,
56,,,,,,,,,,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,
57,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,
58,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,
59,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,
60,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,
61,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,
62,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,
63,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,
64,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,
65,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,
66,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,
67,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,
68,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,
69,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,
70,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,
71,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,
72,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,
73,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,3,,,,
74,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,
75,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,
76,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,
77,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,
