,2019_1-1,2019_1-2,2019_1-3,2019_1-4,2019_1-5,2019_2-1,2019_2-2,2019_2-3,2019_2-4,2019_2-5,2019_3-1,2019_3-2,2019_3-3,2019_3-4,2019_4-1,2020_1-1,2020_1-2,2020_1-3,2020_1-4,2020_1-5,2020_2-1,2020_2-2,2020_2-3,2020_2-4,2020_2-5,2020_3-1,2020_3-2,2020_3-3,2020_3-4,2020_4-1,2021_1-1,2021_1-2,2021_1-3,2021_1-4,2021_1-5,2021_2-1,2021_2-2,2021_2-3,2021_2-4,2021_2-5,2021_3-1,2021_3-2,2021_3-3,2021_3-4,2021_4-1,2022_1-1,2022_1-2,2022_1-3,2022_1-4,2022_1-5,2022_2-1,2022_2-2,2022_2-3,2022_2-4,2022_2-5,2022_3-1,2022_3-2,2022_3-3,2022_3-4,2022_4-1,2023_1-1,2023_1-2,2023_1-3,2023_1-4,2023_1-5,2023_2-1,2023_2-2,2023_2-3,2023_2-4,2023_2-5,2023_3-1,2023_3-2,2023_3-3,2023_3-4,2023_4-1,2024_1-1,2024_1-2,2024_1-3,2024_1-4,2024_1-5,2024_2-1,2024_2-2,2024_2-3,2024_2-4,2024_2-5,2024_3-1,2024_3-2,2024_3-3,2024_3-4,2024_4-1
11,4,1,2,1,1,2,1,2,4,2,2,1,4,2,4,2,5,2,4,1,2,2,2,2,4,5,5,1,2,5,5,1,4,2,2,1,4,2,1,2,5,4,4,4,1,2,4,1,4,1,2,1,2,1,2,2,1,1,1,5,5,2,5,2,4,4,2,4,1,2,4,4,4,4,2,2,2,5,1,1,2,1,4,2,1,4,2,4,2,1
12,4,4,2,2,1,2,1,1,2,4,2,4,2,2,1,2,1,1,2,2,4,1,1,5,1,4,2,4,4,1,1,5,4,4,5,5,2,2,4,4,1,5,4,4,5,2,4,5,1,2,1,2,1,4,2,1,2,2,1,4,1,4,1,4,1,4,2,5,2,1,4,2,2,5,1,2,4,1,4,4,4,2,1,1,1,1,2,4,4,3
13,2,2,2,1,4,2,2,4,4,4,2,1,2,2,4,2,5,2,1,2,2,1,1,2,1,4,4,2,5,1,4,2,2,4,2,2,2,1,5,1,4,1,1,4,4,4,2,5,4,4,3,1,1,2,4,2,1,4,1,1,4,5,2,1,2,2,4,2,2,2,5,5,1,2,2,1,5,2,5,4,1,1,1,2,4,2,1,1,4,1
14,4,1,4,1,2,1,2,1,1,2,4,1,1,1,2,1,2,4,2,4,1,2,4,2,2,4,1,1,2,1,3,5,2,1,1,2,1,2,5,4,1,1,1,1,1,4,1,2,1,5,4,2,2,2,4,2,2,4,2,4,2,1,4,2,1,2,1,1,2,2,1,4,2,2,1,1,5,2,1,5,2,4,1,1,2,2,1,1,4,2
15,2,5,2,4,1,1,1,1,2,4,2,2,4,2,1,2,1,1,1,5,1,1,1,4,4,1,4,1,5,4,1,2,2,1,1,4,1,4,2,1,2,4,2,2,1,4,1,2,4,1,4,1,1,2,4,4,5,2,2,4,4,5,1,1,2,1,4,2,4,1,4,1,2,1,4,1,1,2,4,5,1,1,4,2,4,2,4,2,2,1
16,1,4,2,4,5,1,4,2,2,4,4,5,2,1,1,2,1,1,1,1,2,1,4,2,4,1,1,4,4,2,5,5,4,1,4,1,1,4,5,1,2,4,2,2,1,1,4,2,1,4,1,4,2,1,1,4,2,2,5,1,4,5,2,4,1,2,1,4,1,1,4,1,2,2,4,4,2,2,1,3,2,2,1,4,4,1,1,4,1,2
17,1,1,1,1,1,5,2,1,4,1,2,1,1,2,1,1,1,1,2,2,2,2,2,5,4,5,4,5,2,1,4,3,5,1,4,4,2,4,2,1,4,5,4,2,1,1,1,2,1,1,5,2,2,4,1,4,1,4,4,2,1,2,2,1,1,2,2,2,2,4,4,4,1,4,5,1,1,2,2,4,2,2,4,2,2,4,1,2,4,1
18,1,2,4,2,1,4,2,4,4,2,5,2,2,2,4,4,2,2,1,2,1,1,2,1,2,4,2,4,4,4,2,3,4,2,5,4,1,4,2,2,1,2,2,1,4,1,3,2,4,2,4,1,2,1,2,4,2,4,2,4,1,1,1,1,5,2,4,1,1,2,2,1,1,2,1,2,1,1,1,5,1,1,1,2,4,2,2,1,1,1
19,1,4,2,4,2,,,,,,2,2,,,1,2,4,1,1,4,,,,,,4,2,,,4,2,2,2,1,5,,,,,,4,4,,,1,1,1,2,2,2,,,,,,1,1,,,1,1,1,2,4,1,,,,,,4,2,,,1,2,2,1,2,1,,,,,,4,5,,,1
20,4,1,1,4,1,,,,,,4,1,,,1,2,5,4,1,1,,,,,,5,2,,,1,2,2,2,2,1,,,,,,2,2,,,1,1,1,2,4,1,,,,,,2,1,,,1,2,4,2,4,5,,,,,,4,5,,,1,2,5,1,1,2,,,,,,4,1,,,1
21,,,,,,,,,,,4,1,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,1,,,
22,,,,,,,,,,,1,1,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,1,2,,,
23,,,,,,,,,,,1,1,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,1,4,,,
24,,,,,,,,,,,2,2,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,4,4,,,
25,,,,,,,,,,,2,4,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,1,,,
26,,,,,,,,,,,4,4,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,2,2,,,
27,,,,,,,,,,,1,4,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,1,2,,,
28,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,
29,,,,,,,,,,,3,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,
30,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,
31,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,
32,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,
33,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,
34,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,
35,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,
36,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,
37,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,
38,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,
39,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,
40,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,
41,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,
42,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,
43,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,
44,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,
45,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,
46,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,
47,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,
48,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,
49,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,
50,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,
51,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,
52,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,
53,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,
54,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,
55,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,
56,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,
57,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,
58,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,
59,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,
60,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,
61,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,
62,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,
63,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,
64,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,
65,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,
66,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,
67,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,
68,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,
69,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,
70,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,
71,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,
72,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,
73,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,
74,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,
75,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,
76,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,
77,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,
