,2019_1,2019_2,2019_3,2019_4,2020_1,2020_2,2020_3,2020_4,2021_1,2021_2,2021_3,2021_4,2022_1,2022_2,2022_3,2022_4,2023_1,2023_2,2023_3,2023_4,2024_1,2024_2,2024_3,2024_4
1,2,2,1,3,2,3,2,2,4,1,1,2,2,3,1,4,3,2,1,5,1,3,1,4
2,2,3,2,4,3,1,1,5,3,2,1,2,2,4,5,3,2,3,1,1,3,3,1,5
3,2,3,1,5,2,4,3,2,2,4,1,5,1,1,3,2,2,3,3,5,2,1,2,5
4,2,1,1,2,4,3,1,5,3,2,2,4,2,1,4,3,1,3,1,4,2,3,2,4
5,3,3,1,5,3,2,3,4,1,4,3,5,1,2,1,3,2,2,1,1,1,3,3,3
6,1,3,2,5,3,4,1,4,1,3,3,5,4,4,1,2,3,5,1,4,2,2,1,5
7,3,3,2,4,4,3,2,5,2,3,1,4,1,1,1,4,2,1,1,4,2,1,4,4
8,3,3,1,4,3,3,1,4,5,3,1,2,2,2,1,4,1,2,2,1,2,3,1,5
9,4,3,1,4,3,3,4,5,1,3,3,1,2,3,2,1,4,3,1,5,3,4,1,1
10,3,1,1,1,3,3,1,5,2,1,1,4,1,1,1,4,3,1,3,3,1,1,2,4
11,3,1,2,5,3,1,3,5,3,1,3,5,3,2,1,3,4,1,4,4,1,1,1,5
12,4,2,4,3,2,4,2,5,5,4,2,4,1,3,1,2,1,3,1,1,2,2,4,4
13,3,2,2,3,3,2,4,3,3,1,3,4,1,3,2,5,3,1,2,2,2,1,1,1
14,1,2,3,3,4,1,1,2,3,1,3,4,3,3,2,4,2,2,1,4,2,1,3,4
15,2,1,3,4,2,1,3,3,3,3,4,3,2,3,1,3,4,4,2,4,2,2,1,3
16,3,3,1,3,2,2,3,5,2,3,1,2,1,3,1,4,1,2,3,4,2,3,3,3
17,1,3,1,4,3,1,4,5,1,1,3,5,2,3,1,2,3,2,1,5,5,2,3,5
18,3,2,3,5,2,2,3,4,1,3,3,4,1,1,2,2,3,4,2,4,3,1,1,2
19,3,1,3,1,1,1,4,3,3,1,2,1,1,3,1,2,3,1,4,1,2,1,4,2
20,1,1,3,3,1,1,3,2,1,1,1,2,3,3,1,4,3,1,5,5,1,1,3,5
21,1,2,3,,1,2,3,,3,3,1,,3,3,3,,3,1,3,,4,1,2,
22,1,1,2,,1,1,2,,1,3,2,,1,1,2,,3,1,1,,3,1,2,
23,2,1,1,,3,1,1,,3,1,1,,2,1,2,,2,1,3,,3,3,1,
24,2,4,2,,2,2,1,,2,1,1,,3,1,1,,3,1,3,,1,1,2,
25,2,1,1,,4,1,1,,2,1,4,,4,1,1,,1,1,2,,1,1,3,
26,1,1,4,,3,1,4,,3,1,1,,3,1,4,,3,1,1,,3,1,2,
27,1,1,3,,2,1,1,,2,1,4,,1,1,3,,1,1,2,,3,3,2,
28,3,1,1,,2,1,2,,3,1,1,,1,1,1,,1,1,1,,3,1,1,
29,3,1,3,,1,1,2,,3,1,4,,1,1,3,,3,1,1,,3,1,2,
30,5,1,1,,2,1,1,,2,1,1,,1,1,2,,3,1,3,,1,1,3,
31,1,1,2,,1,2,3,,3,1,3,,3,1,1,,3,3,1,,2,1,3,
32,3,3,1,,3,3,1,,4,2,2,,3,1,2,,4,1,3,,2,2,3,
33,2,1,2,,5,2,1,,2,1,1,,1,3,1,,1,1,2,,4,1,1,
34,3,3,4,,2,1,3,,3,1,3,,1,3,2,,1,3,1,,1,1,1,
35,1,1,2,,3,2,1,,3,1,1,,1,2,1,,4,1,1,,1,1,1,
36,3,1,1,,3,2,3,,4,1,1,,4,4,2,,2,2,1,,2,3,2,
37,3,1,4,,3,3,2,,1,1,1,,3,3,4,,1,1,2,,1,1,3,
38,3,1,1,,1,3,1,,3,1,1,,1,3,2,,1,1,3,,3,1,2,
39,3,1,3,,1,1,4,,4,3,3,,1,1,3,,4,3,1,,3,1,1,
40,1,4,1,,1,3,1,,3,3,3,,4,3,2,,4,1,3,,3,3,1,
41,1,1,3,,3,2,3,,3,1,2,,1,2,1,,3,1,2,,3,1,2,
42,4,1,4,,1,1,2,,1,1,2,,3,1,3,,1,1,3,,3,1,2,
43,1,4,4,,3,3,1,,1,1,1,,1,1,1,,2,1,2,,3,1,1,
44,1,4,1,,2,1,1,,2,1,1,,1,4,1,,1,2,1,,3,2,2,
45,1,1,2,,1,1,1,,1,3,3,,2,4,1,,3,2,1,,1,2,1,
46,1,2,1,,3,2,2,,2,2,1,,2,1,1,,1,3,1,,2,1,3,
47,2,2,2,,3,3,2,,2,3,1,,1,4,2,,1,2,1,,3,2,3,
48,2,2,2,,3,3,2,,3,3,4,,1,4,1,,2,3,4,,2,1,5,
49,2,2,2,,2,1,2,,1,3,1,,3,1,1,,2,1,2,,3,3,1,
50,2,4,2,,3,3,3,,2,3,3,,3,2,3,,3,1,3,,2,1,3,
51,4,3,2,,4,1,4,,2,2,4,,1,1,2,,1,4,2,,3,4,4,
52,1,2,1,,1,1,2,,2,4,4,,1,2,4,,4,1,2,,1,3,2,
53,2,2,3,,3,4,2,,2,3,1,,1,3,2,,2,2,3,,1,2,1,
54,3,3,1,,2,3,3,,3,3,2,,2,2,3,,3,1,1,,3,2,2,
55,2,1,1,,1,2,1,,2,2,1,,2,1,1,,1,3,4,,2,2,3,
56,2,2,2,,1,5,3,,1,1,3,,1,1,3,,2,3,1,,1,1,1,
57,1,1,1,,2,2,3,,1,2,2,,2,2,1,,2,1,2,,2,1,3,
58,1,1,1,,2,4,3,,4,3,1,,2,2,1,,1,2,1,,1,4,3,
